content_id,snapshot_date,views,likes,comments,recreates,shares,avg_watch_seconds,watch_minutes
29244,2026-08-31,2484,213,22,6,62,8.65,358.29
29245,2026-08-31,871,66,3,0,10,9.92,143.95
29246,2026-08-31,5972,486,38,9,115,9.93,988.7
29247,2026-08-31,119,3,0,0,1,8.32,16.49
29248,2026-08-31,848,59,1,0,2,10.35,146.29
29249,2026-08-31,3181,182,15,5,29,6.63,351.54
29250,2026-08-31,983,79,5,2,16,7.29,119.51
29251,2026-08-31,1605,92,6,4,28,6.86,183.39
29252,2026-08-31,3907,100,3,4,43,17.06,1110.59
29253,2026-08-31,2177,236,26,7,34,10.12,367.11
29254,2026-08-31,632,62,6,7,8,7.22,76.06
29255,2026-08-31,2523,175,7,3,28,11.29,474.68
29256,2026-08-31,15981,1066,93,61,165,6.35,1692.02
29257,2026-08-31,4163,252,8,10,58,11.61,805.71
29258,2026-08-31,1821,110,12,2,20,6.74,204.45
29259,2026-08-31,282,8,1,0,9,11.91,55.96
29260,2026-08-31,390,33,2,2,6,13.06,84.89
29261,2026-08-31,1132,87,8,0,2,8.01,151.1
29262,2026-08-31,361,24,1,3,7,10.52,63.27
29263,2026-08-31,1364,159,16,3,24,6.24,141.84
29264,2026-08-31,376,25,4,0,11,9.98,62.56
29265,2026-08-31,819,47,10,2,18,4.39,59.95
29266,2026-08-31,594,39,1,2,4,10.82,107.11
29267,2026-08-31,301,15,3,0,5,8.72,43.73
29268,2026-08-31,5330,474,26,25,70,7.79,692.23
29269,2026-08-31,3943,263,15,9,73,14.73,968.09
29270,2026-08-31,957,76,7,0,14,9.3,148.33
29271,2026-08-31,1068,87,6,0,8,10.13,180.32
29272,2026-08-31,814,14,1,1,4,12.99,176.23
29273,2026-08-31,546,5,0,0,6,5.5,50.01
29274,2026-08-31,7832,539,55,33,109,14.08,1837.55
29275,2026-08-31,154,6,0,0,3,9.21,23.64
29276,2026-08-31,546,28,4,0,10,13.48,122.66
29277,2026-08-31,1283,68,4,1,24,12.58,268.95
29278,2026-08-31,2114,125,14,9,27,7.29,256.75
29279,2026-08-31,602,34,2,2,2,6.13,61.46
29280,2026-08-31,63,4,2,0,0,6.86,7.21
29281,2026-08-31,236,14,0,0,1,5.83,22.94
29282,2026-08-31,312,24,1,1,0,7.72,40.13
29283,2026-08-31,100,14,0,0,2,8.01,13.36
29284,2026-08-31,9747,107,14,5,63,4.68,760.23
29285,2026-08-31,1866,145,13,5,17,11.12,345.74
29286,2026-08-31,333,29,3,1,8,13.51,74.98
29287,2026-08-31,966,69,2,5,1,4.14,66.68
29288,2026-08-31,587,19,1,0,7,3.96,38.76
29289,2026-08-31,652,46,5,1,4,9.19,99.92
29290,2026-08-31,615,37,1,0,7,7.62,78.09
29291,2026-08-31,678,32,4,1,10,4.45,50.32
29292,2026-08-31,1517,123,1,6,24,2.14,53.98
29293,2026-08-31,469,15,1,0,1,10.61,82.92
29294,2026-08-31,1104,65,12,1,8,6.36,116.99
29295,2026-08-31,108,5,1,0,0,12.35,22.22
29296,2026-08-31,2064,147,7,2,25,8.0,275.36
29297,2026-08-31,1108,51,1,4,15,10.87,200.74
29298,2026-08-31,318,14,1,0,3,10.1,53.52
29299,2026-08-31,721,19,2,3,2,9.58,115.18
29300,2026-08-31,4086,234,19,11,97,6.38,434.81
29301,2026-08-31,1624,126,3,2,7,9.0,243.71
29302,2026-08-31,356,17,0,0,2,10.01,59.4
29303,2026-08-31,4597,408,43,14,59,10.25,785.44
29304,2026-08-31,3705,159,23,4,36,3.52,217.06
29305,2026-08-31,18123,1590,124,65,97,12.23,3693.31
29306,2026-08-31,338,29,4,0,1,7.78,43.82
29307,2026-08-31,731,34,4,3,2,7.03,85.59
29308,2026-08-31,326,21,4,2,6,15.45,83.92
29309,2026-08-31,12705,1116,119,12,215,6.48,1371.99
29310,2026-08-31,231,12,2,1,4,9.26,35.67
29311,2026-08-31,255,29,2,0,3,10.73,45.58
29312,2026-08-31,5482,267,21,10,88,11.09,1013.58
29313,2026-08-31,74,7,1,0,0,6.18,7.62
29314,2026-08-31,61,1,0,1,0,8.32,8.46
29315,2026-08-31,255,14,1,0,1,8.33,35.38
29316,2026-08-31,7360,452,34,11,138,15.17,1860.34
29317,2026-08-31,562,26,1,0,11,9.2,86.13
29318,2026-08-31,4740,236,12,9,2,5.22,412.06
29319,2026-08-31,189,4,0,1,0,7.1,22.36
29320,2026-08-31,615,29,2,1,1,8.92,91.43
29321,2026-08-31,319,17,1,1,3,5.7,30.29
29322,2026-08-31,1537,36,5,0,24,4.91,125.69
29323,2026-08-31,351,21,1,0,1,6.43,37.62
29324,2026-08-31,2861,168,15,4,7,7.88,375.6
29325,2026-08-31,711,32,1,1,15,5.07,60.06
29326,2026-08-31,698,52,9,0,9,13.23,153.89
29327,2026-08-31,1775,112,3,3,21,7.5,221.8
29328,2026-08-31,890,58,8,5,12,5.8,86.07
29329,2026-08-31,1637,63,9,1,38,8.58,234.2
29330,2026-08-31,340,38,2,1,4,4.3,24.34
29331,2026-08-31,1955,128,10,4,26,6.48,211.21
29332,2026-08-31,4889,317,33,14,32,3.87,315.19
29333,2026-08-31,254,16,1,0,1,8.95,37.88
29334,2026-08-31,812,65,3,2,14,10.47,141.74
29335,2026-08-31,7632,417,40,17,66,2.95,374.74
29336,2026-08-31,5324,405,44,19,42,9.41,835.21
29337,2026-08-31,531,24,4,0,3,8.96,79.31
29338,2026-08-31,4927,321,40,12,56,8.17,671.25
29339,2026-08-31,4611,231,19,13,60,5.83,447.81
29340,2026-08-31,1873,83,6,5,30,8.48,264.64
29341,2026-08-31,921,36,8,2,30,12.01,184.3
29342,2026-08-31,1541,17,0,0,13,11.87,304.78
29343,2026-08-31,2798,141,15,4,56,12.64,589.22
29344,2026-08-31,830,46,4,4,14,11.67,161.44
29345,2026-08-31,1618,162,16,5,8,8.24,222.23
29346,2026-08-31,4396,325,38,21,73,7.35,538.16
29347,2026-08-31,1515,131,12,3,8,7.86,198.37
29348,2026-08-31,1351,120,8,12,10,4.12,92.72
29349,2026-08-31,2556,191,19,2,25,12.33,525.23
29350,2026-08-31,13457,806,69,5,127,2.41,539.58
29351,2026-08-31,2132,104,13,6,18,10.03,356.46
29352,2026-08-31,2749,140,10,1,50,14.59,668.67
29353,2026-08-31,5474,367,18,15,110,13.65,1245.72
29354,2026-08-31,516,42,4,0,7,11.08,95.27
29355,2026-08-31,150,9,0,0,4,7.27,18.19
29356,2026-08-31,337,27,3,1,7,12.47,70.04
29357,2026-08-31,3181,131,10,7,61,6.93,367.17
29358,2026-08-31,274,16,1,1,2,5.44,24.82
29359,2026-08-31,542,31,1,0,2,3.67,33.11
29360,2026-08-31,1074,98,13,4,17,9.51,170.24
29361,2026-08-31,345,18,3,0,3,6.51,37.41
29362,2026-08-31,331,20,1,0,2,9.44,52.06
29363,2026-08-31,2840,169,0,3,12,5.1,241.46
29364,2026-08-31,4978,264,15,12,50,11.21,930.28
29365,2026-08-31,449,25,4,1,4,5.74,42.98
29366,2026-08-31,4554,249,21,0,50,12.87,977.18
29367,2026-08-31,4275,397,5,6,6,8.84,629.69
29368,2026-08-31,14330,935,78,15,165,4.03,963.65
29369,2026-08-31,484,26,1,1,5,8.9,71.79
29370,2026-08-31,1158,87,7,1,18,6.31,121.7
29371,2026-08-31,4407,227,23,9,9,8.18,601.11
29372,2026-08-31,2115,170,24,14,14,10.23,360.75
29373,2026-08-31,2216,123,9,3,27,10.43,385.31
29374,2026-08-31,1084,82,7,4,16,10.62,191.88
29375,2026-08-31,3480,225,23,3,65,13.15,762.84
29376,2026-08-31,1921,51,1,4,11,10.08,322.68
29377,2026-08-31,2734,182,20,14,24,12.57,572.61
29378,2026-08-31,2878,72,9,1,42,6.67,319.73
29379,2026-08-31,383,14,1,0,4,7.05,45.02
29380,2026-08-31,15670,1045,66,35,337,2.35,612.52
29381,2026-08-31,146,1,0,0,2,8.5,20.68
29382,2026-08-31,6979,428,28,10,53,10.48,1218.42
29383,2026-08-31,2368,101,6,3,35,13.96,550.99
29384,2026-08-31,872,32,0,0,12,3.75,54.54
29385,2026-08-31,754,56,2,3,8,15.57,195.71
29386,2026-08-31,1068,74,8,1,8,11.72,208.65
29387,2026-08-31,1302,65,8,5,22,8.39,181.97
29388,2026-08-31,761,41,2,1,13,14.54,184.43
29389,2026-08-31,1917,94,12,1,4,6.42,205.21
29390,2026-08-31,1650,131,4,7,21,10.22,281.11
29391,2026-08-31,1359,60,4,2,19,7.78,176.12
29392,2026-08-31,373,37,4,0,4,12.95,80.53
29393,2026-08-31,1034,77,13,2,11,10.89,187.69
29394,2026-08-31,570,41,5,0,7,9.86,93.67
29395,2026-08-31,91,9,0,0,0,6.39,9.7
29396,2026-08-31,205,10,0,0,2,9.08,31.02
29397,2026-08-31,5844,400,40,12,76,11.29,1099.67
29398,2026-08-31,804,59,4,0,13,7.33,98.17
29399,2026-08-31,160,10,1,0,6,10.59,28.23
29400,2026-08-31,2141,67,2,3,25,5.63,200.95
29401,2026-08-31,1323,156,7,6,17,4.2,92.72
29402,2026-08-31,14256,1561,171,52,230,9.23,2194.1
29403,2026-08-31,2809,227,9,10,70,7.87,368.6
29404,2026-08-31,1236,75,5,1,17,2.43,50.0
29405,2026-08-31,695,36,5,5,8,3.24,37.53
29406,2026-08-31,992,68,7,0,14,3.43,56.66
29407,2026-08-31,414,19,3,3,3,8.85,61.05
29408,2026-08-31,778,57,3,2,4,13.04,169.13
29409,2026-08-31,236,14,1,1,3,8.14,32.01
29410,2026-08-31,210,19,1,2,1,6.15,21.52
29411,2026-08-31,2053,202,14,1,37,8.06,275.95
29412,2026-08-31,1389,131,8,5,17,14.77,341.97
29413,2026-08-31,2482,203,18,6,33,7.95,328.82
29414,2026-08-31,472,48,5,0,2,14.92,117.4
29415,2026-08-31,764,26,3,2,13,7.58,96.55
29416,2026-08-31,1286,54,3,0,4,9.16,196.41
29417,2026-08-31,40,3,0,0,0,6.65,4.44
29418,2026-08-31,2523,211,23,9,36,6.28,263.91
29419,2026-08-31,3944,244,21,0,51,10.58,695.68
29420,2026-08-31,2536,106,7,0,46,12.08,510.38
29421,2026-08-31,800,22,2,0,12,11.78,157.13
29422,2026-08-31,379,37,3,2,4,10.59,66.91
29423,2026-08-31,953,86,10,1,10,7.52,119.5
29424,2026-08-31,408,22,1,1,2,14.24,96.83
29425,2026-08-31,152,11,2,1,2,11.38,28.83
29426,2026-08-31,297,22,1,0,5,7.63,37.76
29427,2026-08-31,870,67,5,0,4,9.02,130.77
29428,2026-08-31,1921,185,17,12,18,6.84,219.09
29429,2026-08-31,593,68,11,1,9,5.2,51.35
29430,2026-08-31,162,2,0,0,3,6.11,16.49
29431,2026-08-31,3453,222,22,8,29,13.1,753.72
29432,2026-08-31,749,36,1,1,18,6.3,78.7
29433,2026-08-31,3248,117,8,2,58,7.78,420.91
29434,2026-08-31,87,7,0,0,1,4.74,6.88
29435,2026-08-31,977,79,4,0,8,1.5,24.42
29436,2026-08-31,4221,316,22,31,44,13.81,971.46
29437,2026-08-31,595,29,1,1,9,6.68,66.22
29438,2026-08-31,1909,103,12,5,25,5.44,173.12
29439,2026-08-31,495,24,3,1,4,5.89,48.6
29440,2026-08-31,381,41,3,1,7,4.04,25.63
29441,2026-08-31,7617,389,33,15,47,3.51,446.03
29442,2026-08-31,2907,81,10,2,23,9.74,471.94
29443,2026-08-31,894,63,6,2,3,10.63,158.35
29444,2026-08-31,16055,907,68,27,146,13.45,3597.69
29445,2026-08-31,217,12,0,1,3,7.6,27.47
29446,2026-08-31,993,93,8,1,12,11.29,186.79
29447,2026-08-31,1282,74,2,2,12,8.17,174.61
29448,2026-08-31,4278,241,7,6,59,5.49,391.1
29449,2026-08-31,554,39,5,1,5,5.13,47.41
29450,2026-08-31,3430,92,7,3,45,11.0,628.56
29451,2026-08-31,487,36,4,2,5,8.93,72.5
29452,2026-08-31,575,41,1,1,7,8.32,79.69
29453,2026-08-31,625,61,3,3,7,8.7,90.64
29454,2026-08-31,1382,118,3,5,16,4.16,95.91
29455,2026-08-31,805,75,9,5,9,8.21,110.16
29456,2026-08-31,913,50,1,2,16,8.2,124.72
29457,2026-08-31,7799,493,77,10,169,4.59,596.08
29458,2026-08-31,452,39,5,2,6,7.46,56.2
29459,2026-08-31,9487,364,25,4,154,6.27,991.07
29460,2026-08-31,3863,217,24,3,71,6.27,403.58
29461,2026-08-31,1728,92,9,1,25,11.07,318.89
29462,2026-08-31,3136,151,19,10,49,6.98,364.9
29463,2026-08-31,1819,74,8,2,32,9.79,296.66
29464,2026-08-31,635,34,5,0,13,5.85,61.93
29465,2026-08-31,3962,272,16,20,36,12.09,798.1
29466,2026-08-31,319,10,2,0,0,9.43,50.12
29467,2026-08-31,449,27,5,0,3,13.69,102.46
29468,2026-08-31,2277,145,13,9,38,8.6,326.54
29469,2026-08-31,518,55,4,1,3,5.52,47.68
29470,2026-08-31,5175,227,21,11,73,6.66,574.04
29471,2026-08-31,5668,419,37,25,64,13.77,1301.05
29472,2026-08-31,1155,80,5,0,8,2.93,56.32
29473,2026-08-31,9288,624,70,23,125,11.84,1832.8
29474,2026-08-31,3516,259,15,14,50,6.34,371.65
29475,2026-08-31,1653,124,7,1,34,5.44,149.84
29476,2026-08-31,1372,82,8,2,15,6.64,151.8
29477,2026-08-31,1883,215,24,7,7,9.36,293.6
29478,2026-08-31,612,30,2,1,6,7.02,71.59
29479,2026-08-31,2263,141,9,8,30,6.72,253.64
29480,2026-08-31,2033,186,18,7,24,10.41,352.85
29481,2026-08-31,608,62,4,3,5,11.91,120.73
29482,2026-08-31,1905,138,6,4,27,2.91,92.33
29483,2026-08-31,58,2,1,0,1,9.03,8.72
29484,2026-08-31,379,35,1,1,11,7.12,44.95
29485,2026-08-31,526,27,3,3,5,7.83,68.67
29486,2026-08-31,1408,111,4,3,9,8.76,205.53
29487,2026-08-31,1232,75,10,6,7,13.16,270.16
29488,2026-08-31,1519,134,11,2,21,10.33,261.54
29489,2026-08-31,7590,596,79,15,174,8.45,1068.66
29490,2026-08-31,1848,180,20,3,26,10.67,328.5
29491,2026-08-31,999,47,1,0,8,10.34,172.16
29492,2026-08-31,496,46,3,2,6,8.43,69.69
29493,2026-08-31,2533,143,8,4,27,9.94,419.55
29494,2026-08-31,387,25,2,1,11,7.38,47.62
29495,2026-08-31,469,18,2,0,2,6.05,47.32
29496,2026-08-31,287,11,2,1,3,11.19,53.51
29497,2026-08-31,136,12,1,0,5,12.09,27.4
29498,2026-08-31,1202,100,4,5,14,4.84,97.03
29499,2026-08-31,2382,208,13,7,24,8.27,328.25
29500,2026-08-31,1316,84,11,3,15,6.16,135.04
29501,2026-08-31,2000,163,14,5,35,11.57,385.59
29502,2026-08-31,1371,52,5,4,13,9.33,213.15
29503,2026-08-31,530,37,1,5,5,4.78,42.19
29504,2026-08-31,139,4,0,0,2,8.45,19.57
29505,2026-08-31,316,13,0,0,4,7.14,37.61
29506,2026-08-31,563,48,5,0,0,4.35,40.83
29507,2026-08-31,494,30,1,3,5,6.01,49.49
29508,2026-08-31,449,42,0,5,8,7.95,59.47
29509,2026-08-31,231,16,2,0,2,6.18,23.78
29510,2026-08-31,2094,98,3,1,5,8.12,283.24
29511,2026-08-31,782,63,1,2,3,10.17,132.58
29512,2026-08-31,2354,177,10,4,20,9.9,388.51
29513,2026-08-31,1068,68,8,2,10,6.31,112.4
29514,2026-08-31,1486,118,6,2,8,9.73,241.02
29515,2026-08-31,824,76,7,3,10,7.0,96.17
29516,2026-08-31,442,34,1,0,9,6.35,46.78
29517,2026-08-31,176,5,0,0,3,15.17,44.49
29518,2026-08-31,191,3,0,0,0,9.7,30.89
29519,2026-08-31,1034,46,3,1,11,10.15,174.95
29520,2026-08-31,4759,269,22,13,71,10.14,804.35
29521,2026-08-31,7347,369,40,13,66,9.47,1160.17
29522,2026-08-31,1681,83,9,9,30,8.01,224.48
29523,2026-08-31,6273,509,23,23,82,10.33,1080.2
29524,2026-08-31,599,29,1,3,5,11.07,110.54
29525,2026-08-31,1429,83,9,2,10,11.44,272.42
29526,2026-08-31,118,5,0,0,1,11.39,22.39
29527,2026-08-31,242,14,2,0,0,12.51,50.47
29528,2026-08-31,1406,50,2,0,21,12.15,284.75
29529,2026-08-31,456,36,0,0,7,5.64,42.87
29530,2026-08-31,1037,71,1,1,8,8.99,155.41
29531,2026-08-31,525,46,4,0,5,7.67,67.13
29532,2026-08-31,12210,1043,46,24,113,4.64,943.53
29533,2026-08-31,2130,81,9,1,29,13.4,475.81
29534,2026-08-31,532,56,8,4,6,8.46,75.01
29535,2026-08-31,2012,78,7,1,19,5.5,184.52
29536,2026-08-31,1755,97,9,0,27,10.18,297.8
29537,2026-08-31,13592,835,81,15,158,8.62,1952.91
29538,2026-08-31,3821,211,27,14,39,9.15,582.92
29539,2026-08-31,705,48,3,1,5,9.06,106.43
29540,2026-08-31,2853,251,13,9,18,9.72,462.02
29541,2026-08-31,95,7,0,0,1,12.88,20.4
29542,2026-08-31,135,13,2,1,2,8.1,18.22
29543,2026-08-31,1219,98,9,1,15,13.92,282.72
29544,2026-08-31,871,61,6,1,13,8.94,129.76
29545,2026-08-31,536,29,4,1,7,10.06,89.85
29546,2026-08-31,92,6,0,0,0,11.91,18.26
29547,2026-08-31,796,67,1,2,11,11.14,147.8
29548,2026-08-31,499,24,3,0,8,7.74,64.41
29549,2026-08-31,407,22,0,1,7,10.38,70.4
29550,2026-08-31,2351,149,12,9,15,13.34,522.76
29551,2026-08-31,1319,141,10,7,4,10.3,226.5
29552,2026-08-31,168,16,2,0,1,6.11,17.12
29553,2026-08-31,3092,196,14,6,71,3.46,178.06
29554,2026-08-31,1312,108,9,0,4,7.34,160.58
29555,2026-08-31,2663,172,6,5,68,8.59,381.09
29556,2026-08-31,2244,140,7,1,21,10.59,396.13
29557,2026-08-31,1006,26,0,0,10,6.38,106.99
29558,2026-08-31,2381,156,20,7,23,5.71,226.43
29559,2026-08-31,8216,398,26,14,115,9.77,1337.72
29560,2026-08-31,1055,100,8,1,16,9.24,162.39
29561,2026-08-31,1915,141,11,5,11,11.07,353.48
29562,2026-08-31,1028,66,8,3,13,8.5,145.64
29563,2026-08-31,322,28,2,1,0,7.92,42.5
29564,2026-08-31,4648,197,17,8,32,8.22,636.69
29565,2026-08-31,945,36,0,4,3,6.25,98.38
29566,2026-08-31,505,41,1,0,8,9.0,75.78
29567,2026-08-31,621,47,6,0,7,11.76,121.75
29568,2026-08-31,720,50,3,1,7,10.74,128.85
29569,2026-08-31,1750,61,7,2,7,5.23,152.67
29570,2026-08-31,4972,297,21,17,51,12.55,1040.3
29571,2026-08-31,307,15,0,0,5,15.24,77.96
29572,2026-08-31,363,38,1,1,2,13.34,80.73
29573,2026-08-31,2270,135,11,7,35,9.25,350.12
29574,2026-08-31,4930,281,29,4,38,2.72,223.21
29575,2026-08-31,553,28,1,1,6,12.14,111.87
29576,2026-08-31,5035,288,3,2,33,4.6,386.22
29577,2026-08-31,678,23,3,0,4,13.89,156.95
29578,2026-08-31,517,32,3,2,7,8.67,74.73
29579,2026-08-31,381,27,2,0,5,10.41,66.08
29580,2026-08-31,560,45,3,2,14,12.86,120.05
29581,2026-08-31,1063,40,6,1,15,13.66,241.93
29582,2026-08-31,1631,64,6,1,20,1.62,44.12
29583,2026-08-31,469,20,1,0,4,8.03,62.79
29584,2026-08-31,232,2,1,0,6,10.74,41.55
29585,2026-08-31,1295,73,2,3,9,9.56,206.26
29586,2026-08-31,2567,150,16,0,42,7.17,306.55
29587,2026-08-31,7005,399,33,2,88,2.73,318.3
29588,2026-08-31,182,9,2,0,1,4.76,14.44
29589,2026-08-31,277,1,0,0,4,9.8,45.25
29590,2026-08-31,692,55,4,2,13,10.48,120.86
29591,2026-08-31,1239,84,6,5,16,10.45,215.82
29592,2026-08-31,3335,297,23,4,50,4.01,223.04
29593,2026-08-31,750,27,1,0,6,3.55,44.33
29594,2026-08-31,370,28,0,3,6,3.49,21.54
29595,2026-08-31,431,44,5,1,2,12.48,89.67
29596,2026-08-31,1251,95,15,7,11,8.05,167.81
29597,2026-08-31,636,49,3,1,11,13.05,138.35
29598,2026-08-31,2260,190,10,0,21,7.84,295.49
29599,2026-08-31,247,17,0,0,4,12.05,49.62
29600,2026-08-31,831,52,4,0,13,7.7,106.62
29601,2026-08-31,1326,36,6,0,20,11.09,245.14
29602,2026-08-31,1767,134,10,8,30,12.39,364.79
29603,2026-08-31,220,21,3,0,2,4.84,17.76
29604,2026-08-31,1763,87,4,5,43,7.6,223.4
29605,2026-08-31,211,19,2,0,3,15.27,53.7
29606,2026-08-31,205,5,0,0,4,6.34,21.66
29607,2026-08-31,5854,643,67,30,82,9.83,958.89
29608,2026-08-31,563,42,6,0,8,12.51,117.4
29609,2026-08-31,2952,247,31,13,43,3.98,195.98
29610,2026-08-31,1279,71,7,2,7,7.08,150.83
29611,2026-08-31,440,15,0,1,3,11.52,84.48
29612,2026-08-31,421,32,5,0,4,11.55,81.03
29613,2026-08-31,1052,60,10,0,8,8.74,153.24
29614,2026-08-31,76,8,0,0,1,9.65,12.23
29615,2026-08-31,2442,209,17,6,34,14.58,593.28
29616,2026-08-31,680,57,5,2,13,15.02,170.24
29617,2026-08-31,624,45,1,3,0,11.22,116.73
29618,2026-08-31,676,39,0,0,10,12.16,137.03
29619,2026-08-31,103,8,2,0,0,4.54,7.79
29620,2026-08-31,1831,112,8,2,7,13.62,415.65
29621,2026-08-31,2809,131,8,1,28,5.18,242.32
29622,2026-08-31,1666,34,0,1,14,3.48,96.53
29623,2026-08-31,204,11,1,0,2,6.86,23.34
29624,2026-08-31,3050,147,8,9,23,6.05,307.33
29625,2026-08-31,3086,230,20,14,72,13.89,714.34
29626,2026-08-31,333,22,2,0,3,8.89,49.33
29627,2026-08-31,2075,99,8,2,31,6.4,221.37
29628,2026-08-31,3776,221,22,2,64,9.12,573.94
29629,2026-08-31,1217,44,3,2,16,7.59,153.91
29630,2026-08-31,471,38,5,2,5,8.69,68.19
29631,2026-08-31,354,30,2,0,6,6.16,36.32
29632,2026-08-31,162,4,0,0,0,9.95,26.87
29633,2026-08-31,404,23,1,2,2,10.06,67.72
29634,2026-08-31,789,73,1,2,10,5.12,67.39
29635,2026-08-31,2844,168,14,1,15,8.7,412.24
29636,2026-08-31,201,11,1,0,3,10.93,36.62
29637,2026-08-31,314,25,1,1,4,7.83,40.98
29638,2026-08-31,3983,364,25,4,65,10.72,711.71
29639,2026-08-31,474,21,2,2,4,11.91,94.06
29640,2026-08-31,2228,75,5,4,34,10.35,384.23
29641,2026-08-31,275,8,1,0,3,5.85,26.79
29642,2026-08-31,1310,95,8,1,6,7.73,168.71
29643,2026-08-31,763,34,1,0,8,8.31,105.64
29644,2026-08-31,2529,207,22,10,18,10.57,445.61
29645,2026-08-31,793,49,6,2,7,10.01,132.28
29646,2026-08-31,3210,218,14,14,29,5.78,309.01
29647,2026-08-31,1096,70,5,1,9,8.5,155.29
29648,2026-08-31,785,79,12,3,15,6.0,78.56
29649,2026-08-31,984,75,7,2,13,8.6,141.06
29650,2026-08-31,661,55,3,2,13,6.22,68.56
29651,2026-08-31,3808,145,17,5,47,6.42,407.47
29652,2026-08-31,1887,195,12,10,30,6.9,217.09
29653,2026-08-31,646,35,4,0,8,10.24,110.28
29654,2026-08-31,193,10,2,0,1,5.26,16.93
29655,2026-08-31,2062,133,10,1,6,3.44,118.26
29656,2026-08-31,314,14,1,1,1,9.81,51.36
29657,2026-08-31,390,20,1,0,10,5.8,37.72
29658,2026-08-31,3022,200,13,0,55,9.32,469.25
29659,2026-08-31,1331,140,3,7,13,13.74,304.83
29660,2026-08-31,1496,62,3,3,20,13.42,334.49
29661,2026-08-31,1792,52,3,3,13,10.64,317.93
29662,2026-08-31,3262,188,22,7,32,11.29,613.71
29663,2026-08-31,368,20,3,0,2,8.1,49.66
29664,2026-08-31,1123,73,0,3,10,5.99,112.15
29665,2026-08-31,562,19,1,2,3,6.91,64.69
29666,2026-08-31,4270,319,17,6,20,7.98,567.79
29667,2026-08-31,4083,196,10,11,91,5.24,356.38
29668,2026-08-31,601,51,4,0,11,13.79,138.14
29669,2026-08-31,2351,122,14,0,57,10.84,424.75
29670,2026-08-31,326,17,2,2,3,11.83,64.28
29671,2026-08-31,2465,141,14,6,12,7.07,290.66
29672,2026-08-31,1145,78,7,5,9,6.3,120.22
29673,2026-08-31,5111,417,16,15,79,6.4,545.17
29674,2026-08-31,2673,155,17,2,28,14.1,628.02
29675,2026-08-31,1145,64,6,2,18,7.69,146.72
29676,2026-08-31,2862,237,16,13,46,8.99,429.02
29677,2026-08-31,1577,90,12,3,33,9.85,258.88
29678,2026-08-31,1259,92,12,3,9,10.7,224.55
29679,2026-08-31,876,112,12,10,16,8.81,128.64
29680,2026-08-31,1629,91,8,2,36,7.69,208.85
29681,2026-08-31,318,36,4,1,6,8.79,46.6
29682,2026-08-31,133,9,2,0,4,6.94,15.38
29683,2026-08-31,3905,268,24,6,63,12.54,816.05
29684,2026-08-31,6916,503,29,17,117,10.45,1204.52
29685,2026-08-31,4276,318,17,8,45,7.53,536.91
29686,2026-08-31,602,30,1,1,5,8.76,87.92
29687,2026-08-31,1791,40,5,1,3,8.77,261.9
29688,2026-08-31,965,43,6,1,18,13.01,209.17
29689,2026-08-31,609,41,3,2,4,10.95,111.15
29690,2026-08-31,54,3,0,0,1,13.95,12.56
29691,2026-08-31,361,31,3,0,1,4.72,28.38
29692,2026-08-31,5014,369,22,15,83,9.52,795.65
29693,2026-08-31,1793,100,11,6,21,11.61,346.84
29694,2026-08-31,215,16,1,1,3,3.47,12.45
29695,2026-08-31,222,14,1,0,7,9.35,34.61
29696,2026-08-31,828,15,0,1,14,4.88,67.3
29697,2026-08-31,2348,197,20,13,42,16.51,646.2
29698,2026-08-31,937,25,2,1,9,4.95,77.38
29699,2026-08-31,1465,81,4,1,15,2.34,57.23
29700,2026-08-31,1376,119,7,1,4,10.46,239.81
29701,2026-08-31,1167,106,10,1,12,4.74,92.15
29702,2026-08-31,255,12,1,1,3,8.01,34.03
29703,2026-08-31,1485,103,13,5,23,14.1,348.89
29704,2026-08-31,967,19,1,1,18,7.02,113.15
29705,2026-08-31,1361,75,4,1,4,3.4,77.15
29706,2026-08-31,1670,36,1,1,26,10.08,280.58
29707,2026-08-31,3161,190,12,9,36,8.31,437.54
29708,2026-08-31,4075,312,33,7,40,12.25,831.72
29709,2026-08-31,565,39,4,0,7,9.55,89.9
29710,2026-08-31,525,21,3,0,5,4.86,42.5
29711,2026-08-31,263,13,3,1,4,13.36,58.58
29712,2026-08-31,540,20,1,0,9,11.83,106.43
29713,2026-08-31,2239,184,18,7,64,13.6,507.55
29714,2026-08-31,671,28,2,1,3,8.45,94.52
29715,2026-08-31,1732,89,10,2,19,8.21,237.05
29716,2026-08-31,2285,201,10,2,21,12.1,460.78
29717,2026-08-31,984,77,0,4,6,6.45,105.74
29718,2026-08-31,2290,99,11,2,20,5.42,206.94
29719,2026-08-31,4095,286,28,16,35,8.5,580.21
29720,2026-08-31,775,36,4,1,31,4.91,63.43
29721,2026-08-31,1234,97,7,2,11,7.73,158.9
29722,2026-08-31,463,28,1,0,7,4.9,37.83
29723,2026-08-31,2683,154,13,5,33,5.69,254.4
29724,2026-08-31,1766,164,11,6,20,11.61,341.68
29725,2026-08-31,3964,122,8,6,29,7.78,513.82
29726,2026-08-31,264,14,2,0,3,4.54,19.99
29727,2026-08-31,4313,314,25,13,22,12.71,913.44
29728,2026-08-31,6809,548,52,14,39,12.79,1451.63
29729,2026-08-31,1907,66,1,4,30,6.3,200.22
29730,2026-08-31,492,29,2,2,11,3.61,29.59
29731,2026-08-31,1535,99,8,4,16,3.35,85.72
